date,open,high,low,close,volume
2023-05-19,143.68,143.87,142.33,142.86,4222149
2023-05-22,142.94,143.68,142.22,143.08,3030038
2023-05-23,142.6,143.1,141.44,141.55,4097246
2023-05-24,140.93,141.01,139.73,140.01,2229404
2023-05-25,140.18,140.4,138.95,139.92,3524382
2023-05-26,140.21,141.27,140.03,141.09,3434567
2023-05-30,141.37,141.72,140.36,140.84,6430106
2023-05-31,140.13,140.22,138.81,139.61,6173995
2023-06-01,139.87,141.11,139.05,140.66,3536433
2023-06-02,141.9,144.03,141.83,143.73,8163155
2023-06-05,143.91,143.96,143.0,143.24,5023483
2023-06-06,143.17,144.42,143.03,144.21,3854332
2023-06-07,144.48,145.47,144.15,145.27,10909656
2023-06-08,145.05,145.55,144.34,145.33,4951298
2023-06-09,145.5,145.84,144.83,145.16,3522337
2023-06-12,145.45,146.21,145.0,146.12,2993224
2023-06-13,146.59,147.75,146.4,147.53,5757727
2023-06-14,147.92,148.46,146.41,147.25,7289545
2023-06-15,146.95,149.3,146.95,148.95,4223896
2023-06-16,149.61,149.88,148.6,148.83,9131707
2023-06-20,147.47,147.49,146.29,146.84,3778211
2023-06-21,146.4,147.16,145.83,146.63,4596799
2023-06-22,146.42,146.55,145.46,146.03,3004205
2023-06-23,145.01,145.48,144.52,144.77,3141323
2023-06-26,144.77,146.04,144.77,145.65,3230956
2023-06-27,145.86,147.64,145.58,147.43,6591515
2023-06-28,147.17,147.32,146.48,147.18,3420837
2023-06-29,147.13,148.35,146.83,148.33,4821400
2023-06-30,149.25,150.02,148.89,149.64,3838366
2023-07-03,149.35,150.24,149.15,150.01,2222399
2023-07-05,149.39,149.83,148.87,149.37,3032151
2023-07-06,148.0,148.29,146.94,148.15,4099546
2023-07-07,147.91,149.8,147.82,148.52,2572661
2023-07-10,148.42,150.03,148.36,149.85,3291157
2023-07-11,150.22,151.72,150.19,151.54,7202679
2023-07-12,152.97,153.02,152.06,152.24,5458063
2023-07-13,152.69,153.2,152.34,152.96,4724527
2023-07-14,153.1,153.1,151.68,152.06,5157884
2023-07-17,151.78,152.77,151.32,152.35,3568175
2023-07-18,152.35,153.6,152.22,153.29,4202107
2023-07-19,153.57,154.32,153.43,154.05,5231371
2023-07-20,153.89,154.17,153.35,153.89,5569115
2023-07-21,154.4,154.59,153.63,154.11,4526130
2023-07-24,154.4,154.83,154.05,154.54,2792479
2023-07-25,154.34,155.08,154.11,154.65,4271360
2023-07-26,154.34,155.33,154.26,155.0,4028390
2023-07-27,155.77,155.77,153.37,153.64,5067077
2023-07-28,155.05,155.1,153.79,154.4,5220477
2023-07-31,154.75,155.19,154.35,154.88,3217496
2023-08-01,154.18,154.65,153.77,154.25,2563041
2023-08-02,153.07,153.53,152.45,152.78,5233524
2023-08-03,152.2,152.54,151.44,152.02,3717378
2023-08-04,152.35,153.13,151.15,151.34,3169659
2023-08-07,151.92,152.71,151.87,152.62,2831833
2023-08-08,151.26,152.01,150.39,151.86,2681843
2023-08-09,151.98,152.44,151.2,151.42,3805899
2023-08-10,152.16,153.11,150.91,151.24,3085021
2023-08-11,150.77,151.68,150.63,151.27,3326152
2023-08-14,150.99,151.26,150.45,151.24,2265540
2023-08-15,150.34,150.39,149.09,149.25,2786095
2023-08-16,149.05,149.67,148.12,148.16,4410855
2023-08-17,148.74,148.83,146.93,147.02,4298259
2023-08-18,146.13,147.52,145.92,147.28,3554794
2023-08-21,147.41,147.69,146.24,147.25,3162989
2023-08-22,147.53,147.74,146.52,146.67,3169348
2023-08-23,146.98,148.02,146.66,147.89,3073376
2023-08-24,147.79,148.81,146.45,146.47,2656945
2023-08-25,147.07,147.81,145.96,147.21,4470093
2023-08-28,147.88,148.69,147.77,148.31,3844615
2023-08-29,148.41,150.02,148.15,149.98,3046404
2023-08-30,150.06,150.67,149.9,150.45,5201306
2023-08-31,150.71,150.77,149.87,149.92,4461448
2023-09-01,150.86,151.17,150.1,150.54,3543794
2023-09-05,150.31,150.31,148.63,148.68,3224039
2023-09-06,148.41,148.8,147.44,148.17,4340954
2023-09-07,147.76,148.09,147.06,147.58,3062784
2023-09-08,147.78,148.03,147.38,147.65,2174523
2023-09-11,148.33,148.59,147.62,147.89,2541011
2023-09-12,147.55,148.37,147.51,147.7,2546279
2023-09-13,147.84,148.03,146.69,147.11,3308892
2023-09-14,148.11,148.93,147.96,148.83,2731467
2023-09-15,148.35,148.71,147.44,147.58,3175126
2023-09-18,146.9,147.05,146.21,146.59,2379915
2023-09-19,146.58,146.75,145.66,146.35,3252017
2023-09-20,146.91,147.41,145.63,145.68,3659152
2023-09-21,145.02,145.17,143.18,143.26,3850542
2023-09-22,143.51,143.69,142.56,142.69,2948466
2023-09-25,142.08,143.08,142.05,143.05,3724322
2023-09-26,142.16,142.6,140.91,141.04,3362301
2023-09-27,141.65,141.81,140.14,141.09,4290205
2023-09-28,141.09,142.6,141.09,142.07,5584277
2023-09-29,142.99,143.21,141.28,141.69,4958600
2023-10-02,141.24,141.48,139.4,140.09,5196713
2023-10-03,139.3,139.92,137.9,138.41,5550669
2023-10-04,138.77,139.33,137.5,139.2,5940890
2023-10-05,139.1,139.39,137.96,138.8,4126552
2023-10-06,138.12,140.74,137.32,140.0,7280307
2023-10-09,139.42,141.21,139.33,141.0,3498843
2023-10-10,141.37,142.92,141.28,142.08,4039782
2023-10-11,142.22,142.69,141.39,142.38,3555226
2023-10-12,142.57,142.71,139.78,140.6,5595329
2023-10-13,141.02,141.45,139.69,140.29,4407789
2023-10-16,141.28,142.3,140.66,142.04,3407070
2023-10-17,141.21,143.5,141.21,142.74,4224576
2023-10-18,142.03,142.11,140.28,140.48,3422493
2023-10-19,140.45,141.07,138.51,138.74,5070177
2023-10-20,138.46,138.69,136.97,137.01,4568259
2023-10-23,136.34,137.63,135.89,136.14,6252483
2023-10-24,136.8,137.65,136.34,137.01,5207082
2023-10-25,136.36,136.6,135.31,135.5,5466273
2023-10-26,135.39,136.42,135.02,135.22,8918753
2023-10-27,135.56,135.56,133.34,133.66,6918191
2023-10-30,134.5,135.05,133.53,134.71,9826582
2023-10-31,135.03,135.97,134.5,135.83,5079773
2023-11-01,135.87,136.55,135.17,136.29,5867922
2023-11-02,137.43,139.42,137.38,139.31,7170075
2023-11-03,140.82,142.25,140.77,141.59,6603062
2023-11-06,141.71,141.84,140.38,140.85,3914150
2023-11-07,140.59,140.93,140.06,140.55,3101770
2023-11-08,140.72,140.94,139.73,140.32,3329572
2023-11-09,140.88,140.94,139.04,139.13,4958247
2023-11-10,139.82,140.89,139.03,140.76,6286012
2023-11-13,140.25,140.96,140.06,140.58,3264591
2023-11-14,142.75,145.04,142.75,144.59,12628904
2023-11-15,144.89,146.23,144.89,145.27,7244910
2023-11-16,145.15,145.53,144.35,144.79,4896384
2023-11-17,145.45,145.66,144.95,145.49,3769134
2023-11-20,145.33,146.42,144.83,146.07,5708812
2023-11-21,145.82,146.08,145.49,145.8,3660281
2023-11-22,146.26,146.86,146.01,146.48,3835403
2023-11-24,146.43,147.03,146.35,146.91,968880
2023-11-27,146.55,146.83,146.12,146.61,3399045
2023-11-28,146.43,147.16,146.09,146.47,3474815
2023-11-29,147.36,148.08,146.85,147.05,4942948
2023-11-30,147.55,148.37,146.87,148.3,5633253
2023-12-01,148.16,150.58,148.01,150.53,10901287
2023-12-04,149.53,151.01,149.53,150.6,7987477
